,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
410,5Ev3FXZTZD_KQqxkZtTrBg,dae-bak-santa-clara,Dae Bak,https://s3-media2.fl.yelpcdn.com/bphoto/rplrdwyIMOu1TwpVgBdkFQ/o.jpg,False,https://www.yelp.com/biz/dae-bak-santa-clara?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,551,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 37.3520393, 'longitude': -121.9862518}","['pickup', 'delivery']",$$,"{'address1': '3284 El Camino Real', 'address2': '', 'address3': '', 'city': 'Santa Clara', 'zip_code': '95051', 'country': 'US', 'state': 'CA', 'display_address': ['3284 El Camino Real', 'Santa Clara, CA 95051']}",+14082499999,(408) 249-9999,9788.67822629436
411,oWgvxjhNv1kq57z-ibr3KQ,trader-vics-san-jose,Trader Vics,https://s3-media2.fl.yelpcdn.com/bphoto/RLMgm46W34qmBBOTS637FQ/o.jpg,False,https://www.yelp.com/biz/trader-vics-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,74,"[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]",3.5,"{'latitude': 37.35839, 'longitude': -121.923}",[],$$,"{'address1': '1701 Airport Blvd', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95110', 'country': 'US', 'state': 'CA', 'display_address': ['1701 Airport Blvd', 'San Jose, CA 95110']}",,,6329.306113632994
412,jGwA9inc704OLhp4ZoiMpA,los-dubons-restaurant-san-jose-2,Los Dubons Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/lJzfW377LaRaKYPjWWK6ZQ/o.jpg,False,https://www.yelp.com/biz/los-dubons-restaurant-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,42,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",4.0,"{'latitude': 37.30711, 'longitude': -121.89958}",[],,"{'address1': '1182 Lincoln Ave', 'address2': None, 'address3': None, 'city': 'San Jose', 'zip_code': '95125', 'country': 'US', 'state': 'CA', 'display_address': ['1182 Lincoln Ave', 'San Jose, CA 95125']}",+14083202270,(408) 320-2270,1662.797360336809
413,ehHH03cThPzwSeq8aUrODg,cheezy-noodz-san-jose,Cheezy Noodz,https://s3-media1.fl.yelpcdn.com/bphoto/G5xJdD4MA4_aLVKa40oZRg/o.jpg,False,https://www.yelp.com/biz/cheezy-noodz-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,14,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 37.32348, 'longitude': -121.95407}","['pickup', 'delivery']",,"{'address1': '3245 Stevens Creek Blvd', 'address2': None, 'address3': None, 'city': 'San Jose', 'zip_code': '95117', 'country': 'US', 'state': 'CA', 'display_address': ['3245 Stevens Creek Blvd', 'San Jose, CA 95117']}",+14086819501,(408) 681-9501,6161.279362329693
414,IREu_j9OPtmSjCimq42Azw,the-everest-momo-san-jose-2,The Everest Momo,https://s3-media2.fl.yelpcdn.com/bphoto/i2XbJOATVW2TkF4LkJ9zvg/o.jpg,False,https://www.yelp.com/biz/the-everest-momo-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,163,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 37.32077, 'longitude': -121.95057}","['pickup', 'delivery']",$$,"{'address1': '425 S Winchester Blvd', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95128', 'country': 'US', 'state': 'CA', 'display_address': ['425 S Winchester Blvd', 'San Jose, CA 95128']}",+14088406369,(408) 840-6369,5814.756878414353
415,cQGDr-YBviRnH7Dy4W6Xow,c-and-c-curry-house-campbell,C & C Curry House,https://s3-media3.fl.yelpcdn.com/bphoto/qjSVy3ZVo1-WIMJ_uOoOQA/o.jpg,False,https://www.yelp.com/biz/c-and-c-curry-house-campbell?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,3,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 37.28841, 'longitude': -121.93338}","['pickup', 'delivery']",,"{'address1': '1875 S Bascom Ave', 'address2': None, 'address3': None, 'city': 'Campbell', 'zip_code': '95008', 'country': 'US', 'state': 'CA', 'display_address': ['1875 S Bascom Ave', 'Campbell, CA 95008']}",+14086284228,(408) 628-4228,5202.9521140622355
416,t1VNtqWQjabb82aB6b7qwQ,phoenix-tree-hunan-café-san-jose,Phoenix Tree Hunan Café,https://s3-media1.fl.yelpcdn.com/bphoto/_DfPz1F0F9qBPbLwjlvKsg/o.jpg,False,https://www.yelp.com/biz/phoenix-tree-hunan-caf%C3%A9-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,9,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 37.252293371228596, 'longitude': -121.90726318906293}",[],,"{'address1': '1659 Branham Ln', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95124', 'country': 'US', 'state': 'CA', 'display_address': ['1659 Branham Ln', 'San Jose, CA 95124']}",,,7413.667842884293
417,7Zyrn0tnt_UUkAxqXhpUkw,hawaiian-drive-inn-san-jose,Hawaiian Drive Inn,https://s3-media4.fl.yelpcdn.com/bphoto/Sdp0PbYa89FkYgvOxj42aw/o.jpg,False,https://www.yelp.com/biz/hawaiian-drive-inn-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,585,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}]",4.0,"{'latitude': 37.3149299, 'longitude': -121.83748}",['pickup'],$$,"{'address1': '1095 Tully Rd', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95122', 'country': 'US', 'state': 'CA', 'display_address': ['1095 Tully Rd', 'San Jose, CA 95122']}",+14082920788,(408) 292-0788,4206.609436930499
418,A5021QeJjyJTKxHmCljhFA,hunan-taste-restaurant-san-jose,Hunan Taste Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/IYPp06MgFrPe2rbC_xT-8g/o.jpg,False,https://www.yelp.com/biz/hunan-taste-restaurant-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,546,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 37.35662, 'longitude': -121.90105}",['delivery'],$$,"{'address1': '998 N 4th St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['998 N 4th St', 'San Jose, CA 95112']}",+14082951186,(408) 295-1186,4679.5238807809765
419,b-MMFixPemOracmKhqo1aA,thai-chili-express-san-jose-3,Thai Chili Express,https://s3-media2.fl.yelpcdn.com/bphoto/nktff8rZU2c6_eVErw-XfQ/o.jpg,False,https://www.yelp.com/biz/thai-chili-express-san-jose-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,269,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 37.338876797798044, 'longitude': -121.88371806838435}",['delivery'],$$,"{'address1': '304 E Santa Clara St', 'address2': 'Ste D', 'address3': None, 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['304 E Santa Clara St', 'Ste D', 'San Jose, CA 95113']}",+14088168479,(408) 816-8479,2482.2565276956207
420,D2-sxm8vK47_VYVAUvfr2w,yas-restaurant-san-jose,Yas Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/NYV-023vs0wr2thW269ShA/o.jpg,False,https://www.yelp.com/biz/yas-restaurant-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,775,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.0,"{'latitude': 37.30414, 'longitude': -121.978749}","['pickup', 'restaurant_reservation']",$$,"{'address1': '1138 Saratoga Ave', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95129', 'country': 'US', 'state': 'CA', 'display_address': ['1138 Saratoga Ave', 'San Jose, CA 95129']}",+14082415115,(408) 241-5115,8406.27462731066
421,cZ0fS7aLp3XajAUnxR122A,vegetarian-house-san-jose-5,Vegetarian House,https://s3-media4.fl.yelpcdn.com/bphoto/eY28qmFuITH1bH1s0-oPsw/o.jpg,False,https://www.yelp.com/biz/vegetarian-house-san-jose-5?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1250,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 37.3413124084473, 'longitude': -121.87907409668}",['pickup'],$$,"{'address1': '520 E Santa Clara St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['520 E Santa Clara St', 'San Jose, CA 95112']}",+14082923798,(408) 292-3798,2803.4906521926573
422,NTcYsSOMR7axKPehOPhwLA,bills-cafe-san-jose-10,Bill's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/-33iMBJUsBZKU-XtKH5tTQ/o.jpg,False,https://www.yelp.com/biz/bills-cafe-san-jose-10?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,2305,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.308366, 'longitude': -121.901722}","['pickup', 'delivery']",$$,"{'address1': '1115 Willow St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95125', 'country': 'US', 'state': 'CA', 'display_address': ['1115 Willow St', 'San Jose, CA 95125']}",+14082941125,(408) 294-1125,1735.3598807836956
423,mnDJLArt1LP8gkkKqcjh4A,banh-mi-oven-san-jose,Banh Mi Oven,https://s3-media4.fl.yelpcdn.com/bphoto/fVw_1j3B3Yx_cL9oPYXIWg/o.jpg,False,https://www.yelp.com/biz/banh-mi-oven-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,777,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 37.33283, 'longitude': -121.85272}","['pickup', 'delivery']",$,"{'address1': '1210 Story Rd', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95122', 'country': 'US', 'state': 'CA', 'display_address': ['1210 Story Rd', 'San Jose, CA 95122']}",+14082712877,(408) 271-2877,3430.3563201765432
424,iRpS3r2P371VfaOew9-G0A,tommy-asia-san-jose,Tommy Asia,https://s3-media2.fl.yelpcdn.com/bphoto/Ov2gYLM4Qk1YI-MCZ1so6A/o.jpg,False,https://www.yelp.com/biz/tommy-asia-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,29,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 37.30988, 'longitude': -121.91337}","['pickup', 'delivery']",$$,"{'address1': '916 Meridian Ave', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95126', 'country': 'US', 'state': 'CA', 'display_address': ['916 Meridian Ave', 'San Jose, CA 95126']}",+14089825029,(408) 982-5029,2615.0929426711878
425,gpB0w81gg159leOk7sVzkg,supper-foods-san-jose-2,Supper Foods,https://s3-media2.fl.yelpcdn.com/bphoto/THTtOmz0AvvalpTC8ijaBg/o.jpg,False,https://www.yelp.com/biz/supper-foods-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,14,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 37.324893500000066, 'longitude': -121.88191149063562}",['delivery'],$$,"{'address1': '748 S First St', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['748 S First St', 'San Jose, CA 95113']}",+14086137906,(408) 613-7906,965.0412466326823
426,80j_zi3Ny_BetMUXF5olXw,brown-chicken-brown-cow-campbell,Brown Chicken Brown Cow,https://s3-media4.fl.yelpcdn.com/bphoto/v6hVo0HkratdyVqskMLdSQ/o.jpg,False,https://www.yelp.com/biz/brown-chicken-brown-cow-campbell?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1329,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 37.2873524453448, 'longitude': -121.942947506905}",['delivery'],$$,"{'address1': '397 E Campbell Ave', 'address2': '', 'address3': '', 'city': 'Campbell', 'zip_code': '95008', 'country': 'US', 'state': 'CA', 'display_address': ['397 E Campbell Ave', 'Campbell, CA 95008']}",+14083405916,(408) 340-5916,6066.194609679056
427,FPYPIHmUvc90yobTf5ZI0A,opa-authentic-greek-san-jose-san-jose,Opa! Authentic Greek - San Jose,https://s3-media3.fl.yelpcdn.com/bphoto/bfqkORXF8J6CaMXir82mMg/o.jpg,False,https://www.yelp.com/biz/opa-authentic-greek-san-jose-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,77,"[{'alias': 'greek', 'title': 'Greek'}]",3.5,"{'latitude': 37.334688, 'longitude': -121.894147}","['pickup', 'delivery']",$$,"{'address1': '225 W Santa Clara St', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['225 W Santa Clara St', 'San Jose, CA 95113']}",+14088838700,(408) 883-8700,2168.925424534411
428,dcbeqWz3Jar0OY4L7dfyAw,pizza-bocca-lupo-san-jose,Pizza Bocca Lupo,https://s3-media2.fl.yelpcdn.com/bphoto/vl25_uG5f7QJU21TB939Ww/o.jpg,False,https://www.yelp.com/biz/pizza-bocca-lupo-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,770,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 37.33651, 'longitude': -121.89432}","['pickup', 'delivery']",$$,"{'address1': '87 N San Pedro St', 'address2': 'Ste 133', 'address3': '', 'city': 'San Jose', 'zip_code': '95110', 'country': 'US', 'state': 'CA', 'display_address': ['87 N San Pedro St', 'Ste 133', 'San Jose, CA 95110']}",,,2366.232993067102
429,JG1T2nEoCPJ7drd1ZnG8GQ,tomato-thyme-san-jose-3,Tomato Thyme,https://s3-media2.fl.yelpcdn.com/bphoto/XGpgJBP8IYL-J1TVi1aI0A/o.jpg,False,https://www.yelp.com/biz/tomato-thyme-san-jose-3?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,654,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",3.5,"{'latitude': 37.29362, 'longitude': -121.91223}","['pickup', 'delivery']",$$,"{'address1': '1560 Hamilton Ave', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95125', 'country': 'US', 'state': 'CA', 'display_address': ['1560 Hamilton Ave', 'San Jose, CA 95125']}",+14087237333,(408) 723-7333,3510.251294368151
430,jzFnlMv4ZWZ0XZpFXT9JwA,homey-skewer-san-jose,Homey Skewer,https://s3-media2.fl.yelpcdn.com/bphoto/E6BfiAtk9xaRW2IBP10nCg/o.jpg,False,https://www.yelp.com/biz/homey-skewer-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,135,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 37.3186693553299, 'longitude': -121.973986700177}","['pickup', 'delivery']",$$,"{'address1': '489 Saratoga Ave', 'address2': '', 'address3': None, 'city': 'San Jose', 'zip_code': '95129', 'country': 'US', 'state': 'CA', 'display_address': ['489 Saratoga Ave', 'San Jose, CA 95129']}",+14085510058,(408) 551-0058,7869.529705033041
431,i6cRF4J1u13vMvxuljr42Q,peanuts-deluxe-cafe-san-jose-2,Peanuts Deluxe Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/Iqgdpl76Y50cD123RfrLyQ/o.jpg,False,https://www.yelp.com/biz/peanuts-deluxe-cafe-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,597,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 37.3372116088867, 'longitude': -121.883529663086}","['pickup', 'delivery']",$$,"{'address1': '275 E San Fernando St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['275 E San Fernando St', 'San Jose, CA 95112']}",+14089989778,(408) 998-9778,2301.056752671746
432,oOOl_fZn4fah9RJbm3eGSQ,mendocino-farms-campbell,Mendocino Farms,https://s3-media1.fl.yelpcdn.com/bphoto/scdIdSuhtjgHVN8u80tB0Q/o.jpg,False,https://www.yelp.com/biz/mendocino-farms-campbell?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,759,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 37.288513, 'longitude': -121.93273}",['delivery'],$$,"{'address1': '1875 S Bascom Ave', 'address2': '', 'address3': '', 'city': 'Campbell', 'zip_code': '95008', 'country': 'US', 'state': 'CA', 'display_address': ['1875 S Bascom Ave', 'Campbell, CA 95008']}",+14083858218,(408) 385-8218,5247.345092242771
433,zXQF2Z_tyujpn9hJlJhURQ,antipastos-by-derose-gourmet-meat-fish-and-deli-san-jose,Antipasto's By Derose Gourmet Meat Fish & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/cz4PKevCEGTlutQZm6i2BQ/o.jpg,False,https://www.yelp.com/biz/antipastos-by-derose-gourmet-meat-fish-and-deli-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,991,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 37.3801496200615, 'longitude': -121.827435493469}",['delivery'],$$,"{'address1': '3454 McKee Rd', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95127', 'country': 'US', 'state': 'CA', 'display_address': ['3454 McKee Rd', 'San Jose, CA 95127']}",+14082515647,(408) 251-5647,8711.660173149918
434,zYljE3M9zSoZdipfFQidpA,the-boiling-crab-san-jose,The Boiling Crab,https://s3-media2.fl.yelpcdn.com/bphoto/UDpVEhk3m4EhtSZHN_-TcA/o.jpg,False,https://www.yelp.com/biz/the-boiling-crab-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,4114,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 37.30656, 'longitude': -121.81228}",['delivery'],$$,"{'address1': '1631 E Capitol Expy', 'address2': 'Ste 101', 'address3': '', 'city': 'San Jose', 'zip_code': '95121', 'country': 'US', 'state': 'CA', 'display_address': ['1631 E Capitol Expy', 'Ste 101', 'San Jose, CA 95121']}",+14085326147,(408) 532-6147,6533.572177366097
435,7pIW3YUL4hW4JOByOljR9A,com-tam-thien-huong-san-jose-2,Com Tam Thien Huong,https://s3-media4.fl.yelpcdn.com/bphoto/VXLAK8cWJVPCyZtNnFv9YA/o.jpg,False,https://www.yelp.com/biz/com-tam-thien-huong-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,574,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 37.33044952344626, 'longitude': -121.85754496604206}",[],$$,"{'address1': '909 Story Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'San Jose', 'zip_code': '95122', 'country': 'US', 'state': 'CA', 'display_address': ['909 Story Rd', 'Ste 100', 'San Jose, CA 95122']}",+14082756650,(408) 275-6650,2878.9358962254896
436,_xZJXh7aIWhlR_oKw_DCIw,seven-seas-sushi-san-jose-2,Seven Seas Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/VU7FqNlqdcv-Ush1MlvuRA/o.jpg,False,https://www.yelp.com/biz/seven-seas-sushi-san-jose-2?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,573,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 37.3373249639039, 'longitude': -121.887753674931}","['pickup', 'delivery']",$$,"{'address1': '130 E Santa Clara St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95113', 'country': 'US', 'state': 'CA', 'display_address': ['130 E Santa Clara St', 'San Jose, CA 95113']}",+14088996271,(408) 899-6271,2319.448687199086
437,QfYs8r6MzsY9S3_NBtM3mA,gulzaar-halal-restaurant-and-catering-san-jose-8,Gulzaar Halal Restaurant & Catering,https://s3-media1.fl.yelpcdn.com/bphoto/d3ql5Q3HNxSlLuWJujNKhg/o.jpg,False,https://www.yelp.com/biz/gulzaar-halal-restaurant-and-catering-san-jose-8?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,1118,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'pakistani', 'title': 'Pakistani'}, {'alias': 'afghani', 'title': 'Afghan'}]",4.5,"{'latitude': 37.323231, 'longitude': -121.927942}","['pickup', 'delivery']",$$,"{'address1': '1880 W San Carlos St', 'address2': None, 'address3': '', 'city': 'San Jose', 'zip_code': '95128', 'country': 'US', 'state': 'CA', 'display_address': ['1880 W San Carlos St', 'San Jose, CA 95128']}",+14082922786,(408) 292-2786,3866.769962728288
438,lyKvUhp9urUGKBuvQZF3PA,sammy-gs-san-jose,Sammy G's,https://s3-media2.fl.yelpcdn.com/bphoto/pDYYX-G6AlQl3f4hyKp4Rw/o.jpg,False,https://www.yelp.com/biz/sammy-gs-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,352,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 37.3357580757824, 'longitude': -121.877141328941}","['pickup', 'delivery']",$$,"{'address1': '330 S 10th St', 'address2': '', 'address3': '', 'city': 'San Jose', 'zip_code': '95112', 'country': 'US', 'state': 'CA', 'display_address': ['330 S 10th St', 'San Jose, CA 95112']}",+14086387076,(408) 638-7076,2244.0620627293947
439,zNMIpHWrdy6qiY1JrHZ1Bw,tassos-restaurant-and-bar-san-jose,Tasso's Restaurant & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/fdkNlnsYuekNLbN6Fp8ifg/o.jpg,False,https://www.yelp.com/biz/tassos-restaurant-and-bar-san-jose?adjust_creative=bpQq5NcAeZPqAmDOGLjWgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bpQq5NcAeZPqAmDOGLjWgA,191,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 37.310022, 'longitude': -121.916657}","['pickup', 'delivery']",$$,"{'address1': '1530 Southwest Expy', 'address2': 'Ste 10', 'address3': None, 'city': 'San Jose', 'zip_code': '95126', 'country': 'US', 'state': 'CA', 'display_address': ['1530 Southwest Expy', 'Ste 10', 'San Jose, CA 95126']}",+14082832040,(408) 283-2040,2889.9394186534046
